id,attack_cat
15484,Generic
15485,Backdoor
15486,Fuzzers
15487,Normal
15488,Generic
15489,DoS
15490,Generic
15491,DoS
15492,Reconnaissance
15493,Normal
15494,Normal
15495,Normal
15496,Analysis
15497,Analysis
15498,Fuzzers
15499,DoS
15500,Fuzzers
15501,Normal
15502,Fuzzers
15503,Worms
15504,Normal
15505,Generic
15506,DoS
15507,Normal
15508,Analysis
15509,Normal
15510,Analysis
15511,Exploits
15512,Analysis
15513,Normal
15514,Generic
15515,Normal
15516,DoS
15517,Analysis
15518,Generic
15519,DoS
15520,Backdoor
15521,Generic
15522,Worms
15523,Analysis
15524,Analysis
15525,Generic
15526,Worms
15527,Normal
15528,Fuzzers
15529,Reconnaissance
15530,Normal
15531,Analysis
15532,Fuzzers
15533,Analysis
15534,Reconnaissance
15535,Analysis
15536,Normal
15537,Exploits
15538,Generic
15539,DoS
15540,Generic
15541,Generic
15542,Generic
15543,Worms
15544,Normal
15545,Worms
15546,Normal
15547,Normal
15548,Reconnaissance
15549,Fuzzers
15550,Fuzzers
15551,Normal
15552,Fuzzers
15553,Worms
15554,Fuzzers
15555,Reconnaissance
15556,Fuzzers
15557,Generic
15558,Generic
15559,Analysis
15560,Backdoor
15561,Worms
15562,Fuzzers
15563,Normal
15564,Normal
15565,Generic
15566,Analysis
15567,Backdoor
15568,Reconnaissance
15569,Analysis
15570,Normal
15571,Exploits
15572,Normal
15573,DoS
15574,Generic
15575,Backdoor
15576,Generic
15577,Generic
15578,Normal
15579,Generic
15580,Fuzzers
15581,Normal
15582,Generic
15583,Analysis
15584,Worms
15585,Exploits
15586,Normal
15587,Normal
15588,Exploits
15589,Analysis
15590,Normal
15591,Fuzzers
15592,Backdoor
15593,Analysis
15594,Analysis
15595,Generic
15596,Generic
15597,Normal
15598,Backdoor
15599,Generic
15600,Worms
15601,Normal
15602,Analysis
15603,Generic
15604,Generic
15605,Reconnaissance
15606,Normal
15607,Generic
15608,Fuzzers
15609,Normal
15610,Generic
15611,DoS
15612,Backdoor
15613,Backdoor
15614,Backdoor
15615,Fuzzers
15616,Generic
15617,Normal
15618,Analysis
15619,Backdoor
15620,Backdoor
15621,Backdoor
15622,Worms
15623,Worms
15624,Analysis
15625,Analysis
15626,Normal
15627,Backdoor
15628,Analysis
15629,Backdoor
15630,Fuzzers
15631,Exploits
15632,Generic
15633,Generic
15634,Normal
15635,Generic
15636,Normal
15637,Normal
15638,DoS
15639,Generic
15640,Normal
15641,Generic
15642,Worms
15643,Backdoor
15644,Backdoor
15645,Normal
15646,Worms
15647,Shellcode
15648,Normal
15649,Backdoor
15650,Analysis
15651,DoS
15652,Analysis
15653,Normal
15654,Normal
15655,Analysis
15656,Backdoor
15657,Fuzzers
15658,Worms
15659,Analysis
15660,Backdoor
15661,Normal
15662,Analysis
15663,DoS
15664,Reconnaissance
15665,Worms
15666,Generic
15667,Reconnaissance
15668,Generic
15669,Fuzzers
15670,Generic
15671,Backdoor
15672,Generic
15673,Reconnaissance
15674,Normal
15675,Normal
15676,Backdoor
15677,Normal
15678,DoS
15679,Generic
15680,Normal
15681,Normal
15682,DoS
15683,Normal
15684,Fuzzers
15685,Backdoor
15686,Normal
15687,Normal
15688,Generic
15689,Fuzzers
15690,Generic
15691,Normal
15692,Normal
15693,DoS
15694,Fuzzers
15695,Normal
15696,Fuzzers
15697,Fuzzers
15698,Generic
15699,Worms
15700,Normal
15701,Normal
15702,Exploits
15703,Generic
15704,DoS
15705,Analysis
15706,Generic
15707,Fuzzers
15708,Normal
15709,Reconnaissance
15710,Generic
15711,Normal
15712,Backdoor
15713,Generic
15714,Generic
15715,Generic
15716,Worms
15717,Shellcode
15718,Backdoor
15719,Generic
15720,Normal
15721,Generic
15722,Generic
15723,Backdoor
15724,Normal
15725,Backdoor
15726,Generic
15727,Generic
15728,Normal
15729,Fuzzers
15730,Normal
15731,Normal
15732,Analysis
15733,Generic
15734,Normal
15735,Generic
15736,Reconnaissance
15737,Fuzzers
15738,DoS
15739,Normal
15740,Normal
15741,Generic
15742,Worms
15743,Backdoor
15744,Generic
15745,Reconnaissance
15746,Analysis
15747,Backdoor
15748,Fuzzers
15749,Exploits
15750,Exploits
15751,Generic
15752,Backdoor
15753,Normal
15754,Worms
15755,Normal
15756,Reconnaissance
15757,Analysis
15758,Generic
15759,Normal
15760,DoS
15761,Worms
15762,Reconnaissance
15763,Exploits
15764,Exploits
15765,Shellcode
15766,Normal
15767,Fuzzers
15768,Backdoor
15769,Shellcode
15770,DoS
15771,Normal
15772,Worms
15773,Analysis
15774,Generic
15775,Shellcode
15776,Analysis
15777,Reconnaissance
15778,Exploits
15779,Normal
15780,Normal
15781,Analysis
15782,Generic
15783,Generic
15784,Normal
15785,Reconnaissance
15786,Reconnaissance
15787,Generic
15788,Backdoor
15789,Reconnaissance
15790,Normal
15791,Worms
15792,DoS
15793,Normal
15794,Normal
15795,DoS
15796,Normal
15797,Normal
15798,Analysis
15799,Generic
15800,Backdoor
15801,Worms
15802,DoS
15803,Normal
15804,Generic
15805,Normal
15806,Backdoor
15807,Worms
15808,Fuzzers
15809,Backdoor
15810,Backdoor
15811,Normal
15812,Generic
15813,Generic
15814,Normal
15815,Fuzzers
15816,Shellcode
15817,DoS
15818,Normal
15819,Generic
15820,Fuzzers
15821,Reconnaissance
15822,Generic
15823,Reconnaissance
15824,Reconnaissance
15825,Normal
15826,Normal
15827,Analysis
15828,Backdoor
15829,Normal
15830,Normal
15831,Fuzzers
15832,Backdoor
15833,Normal
15834,Normal
15835,Generic
15836,Worms
15837,Normal
15838,Fuzzers
15839,Fuzzers
15840,Normal
15841,Fuzzers
15842,Normal
15843,Analysis
15844,Exploits
15845,Normal
15846,Shellcode
15847,Generic
15848,Normal
15849,Analysis
15850,Generic
15851,Fuzzers
15852,Normal
15853,Normal
15854,Analysis
15855,Generic
15856,Generic
15857,Fuzzers
15858,Backdoor
15859,Backdoor
15860,Reconnaissance
15861,Worms
15862,Generic
15863,Reconnaissance
15864,Generic
15865,Fuzzers
15866,Fuzzers
15867,Fuzzers
15868,Exploits
15869,Normal
15870,Normal
15871,Generic
15872,Normal
15873,Exploits
15874,Fuzzers
15875,Backdoor
15876,Worms
15877,Generic
15878,Shellcode
15879,Backdoor
15880,Worms
15881,Normal
15882,Worms
15883,Analysis
15884,Generic
15885,Normal
15886,Shellcode
15887,Generic
15888,Normal
15889,Analysis
15890,Normal
15891,Backdoor
15892,Normal
15893,Generic
15894,Normal
15895,Normal
15896,Normal
15897,Generic
15898,Generic
15899,Generic
15900,Generic
15901,Fuzzers
15902,Analysis
15903,Backdoor
15904,Generic
15905,Generic
15906,Shellcode
15907,DoS
15908,Normal
15909,Worms
15910,Fuzzers
15911,Worms
15912,Generic
15913,Worms
15914,Normal
15915,Worms
15916,Normal
15917,Normal
15918,Fuzzers
15919,Generic
15920,Exploits
15921,Normal
15922,Exploits
15923,Worms
15924,Normal
15925,Worms
15926,Normal
15927,Fuzzers
15928,Reconnaissance
15929,Analysis
15930,Generic
15931,Generic
15932,DoS
15933,Normal
15934,Normal
15935,Backdoor
15936,Normal
15937,Analysis
15938,Reconnaissance
15939,Generic
15940,Analysis
15941,Normal
15942,Normal
15943,Generic
15944,Generic
15945,Fuzzers
15946,Shellcode
15947,Analysis
15948,Normal
15949,Normal
15950,Reconnaissance
15951,Fuzzers
15952,Backdoor
15953,Reconnaissance
15954,Fuzzers
15955,Analysis
15956,Analysis
15957,Generic
15958,Backdoor
15959,Shellcode
15960,Fuzzers
15961,Generic
15962,DoS
15963,Generic
15964,Generic
15965,Worms
15966,Normal
15967,Fuzzers
15968,Generic
15969,Worms
15970,Generic
15971,DoS
15972,Generic
15973,Normal
15974,Analysis
15975,Shellcode
15976,Normal
15977,Fuzzers
15978,Fuzzers
15979,Worms
15980,Normal
15981,Worms
15982,Worms
15983,Normal
15984,Reconnaissance
15985,Fuzzers
15986,Normal
15987,Normal
15988,Worms
15989,Analysis
15990,Normal
15991,Normal
15992,Generic
15993,Fuzzers
15994,Worms
15995,Normal
15996,Generic
15997,Exploits
15998,Normal
15999,Generic
16000,DoS
16001,Generic
16002,Generic
16003,Normal
16004,Normal
16005,Normal
16006,Analysis
16007,Generic
16008,Normal
16009,Fuzzers
16010,Analysis
16011,Backdoor
16012,Exploits
16013,Generic
16014,Shellcode
16015,Backdoor
16016,Generic
16017,Generic
16018,Normal
16019,Generic
16020,Backdoor
16021,DoS
16022,Analysis
16023,Normal
16024,Analysis
16025,Backdoor
16026,Fuzzers
16027,Backdoor
16028,Normal
16029,Worms
16030,Normal
16031,Generic
16032,Analysis
16033,Analysis
16034,Worms
16035,Analysis
16036,Normal
16037,DoS
16038,Fuzzers
16039,Normal
16040,Normal
16041,Backdoor
16042,Generic
16043,Fuzzers
16044,Generic
16045,Worms
16046,Fuzzers
16047,Fuzzers
16048,Normal
16049,Normal
16050,Normal
16051,Normal
16052,Backdoor
16053,Reconnaissance
16054,Generic
16055,Shellcode
16056,Normal
16057,Generic
16058,Generic
16059,Normal
16060,Generic
16061,Normal
16062,Normal
16063,Backdoor
16064,Fuzzers
16065,Generic
16066,Backdoor
16067,Analysis
16068,Fuzzers
16069,Fuzzers
16070,Worms
16071,DoS
16072,Generic
16073,Normal
16074,Normal
16075,Normal
16076,Normal
16077,Backdoor
16078,Normal
16079,Shellcode
16080,Generic
16081,Normal
16082,Analysis
16083,Generic
16084,Normal
16085,Generic
16086,Reconnaissance
16087,Analysis
16088,Normal
16089,Generic
16090,Worms
16091,Generic
16092,Fuzzers
16093,Normal
16094,Generic
16095,Shellcode
16096,DoS
16097,Generic
16098,Exploits
16099,Backdoor
16100,Analysis
16101,Exploits
16102,Normal
16103,Fuzzers
16104,Backdoor
16105,Worms
16106,Worms
16107,Generic
16108,Backdoor
16109,Normal
16110,Fuzzers
16111,Analysis
16112,Fuzzers
16113,Analysis
16114,Backdoor
16115,Fuzzers
16116,Generic
16117,Generic
16118,Normal
16119,Generic
16120,Generic
16121,Normal
16122,Worms
16123,Worms
16124,Analysis
16125,Generic
16126,Normal
16127,Worms
16128,Generic
16129,Generic
16130,Backdoor
16131,Shellcode
16132,Fuzzers
16133,Fuzzers
16134,Generic
16135,Normal
16136,Normal
16137,DoS
16138,Normal
16139,Generic
16140,Fuzzers
16141,Worms
16142,Normal
16143,Reconnaissance
16144,Analysis
16145,Backdoor
16146,Fuzzers
16147,Generic
16148,Normal
16149,Normal
16150,Shellcode
16151,Normal
16152,Backdoor
16153,Normal
16154,Normal
16155,Worms
16156,Shellcode
16157,Generic
16158,Generic
16159,Generic
16160,DoS
16161,Normal
16162,Analysis
16163,Backdoor
16164,Worms
16165,Fuzzers
16166,Normal
16167,Normal
16168,Generic
16169,Fuzzers
16170,Normal
16171,Generic
16172,Backdoor
16173,Shellcode
16174,Reconnaissance
16175,Generic
16176,Analysis
16177,Backdoor
16178,Normal
16179,Normal
16180,Fuzzers
16181,Generic
16182,DoS
16183,Normal
16184,Backdoor
16185,Fuzzers
16186,Generic
16187,Backdoor
16188,Analysis
16189,Generic
16190,Generic
16191,Analysis
16192,Backdoor
16193,Normal
16194,Worms
16195,Normal
16196,Fuzzers
16197,Fuzzers
16198,Normal
16199,Normal
16200,Fuzzers
16201,Normal
16202,Generic
16203,Analysis
16204,Generic
16205,Analysis
16206,Normal
16207,Exploits
16208,Shellcode
16209,Shellcode
16210,Normal
16211,Fuzzers
16212,Shellcode
16213,Normal
16214,Fuzzers
16215,Fuzzers
16216,Normal
16217,Backdoor
16218,Normal
16219,Analysis
16220,Normal
16221,Worms
16222,Analysis
16223,Generic
16224,Exploits
16225,Normal
16226,Normal
16227,Generic
16228,Generic
16229,Normal
16230,Analysis
16231,Generic
16232,Normal
16233,Fuzzers
16234,Normal
16235,Worms
16236,Worms
16237,Normal
16238,Fuzzers
16239,Generic
16240,Analysis
16241,Generic
16242,Backdoor
16243,Normal
16244,Generic
16245,Worms
16246,Exploits
16247,Backdoor
16248,Generic
16249,Shellcode
16250,Backdoor
16251,Worms
16252,Worms
16253,Generic
16254,Normal
16255,Generic
16256,Normal
16257,Fuzzers
16258,Reconnaissance
16259,DoS
16260,Reconnaissance
16261,Generic
16262,Normal
16263,Normal
16264,Analysis
16265,Analysis
16266,Generic
16267,Backdoor
16268,Backdoor
16269,Normal
16270,Backdoor
16271,Analysis
16272,Normal
16273,Analysis
16274,Analysis
16275,Worms
16276,Normal
16277,Fuzzers
16278,Generic
16279,Generic
16280,Normal
16281,Worms
16282,Analysis
16283,Normal
16284,Analysis
16285,Normal
16286,Normal
16287,Worms
16288,Backdoor
16289,DoS
16290,Normal
16291,Normal
16292,Backdoor
16293,Generic
16294,Worms
16295,Normal
16296,Exploits
16297,Worms
16298,Generic
16299,DoS
16300,Backdoor
16301,Worms
16302,Normal
16303,Backdoor
16304,Normal
16305,Worms
16306,Backdoor
16307,Backdoor
16308,Normal
16309,Fuzzers
16310,Generic
16311,Generic
16312,Generic
16313,Generic
16314,Backdoor
16315,Backdoor
16316,Fuzzers
16317,Normal
16318,Analysis
16319,Shellcode
16320,Worms
16321,Generic
16322,Normal
16323,Fuzzers
16324,Analysis
16325,DoS
16326,Fuzzers
16327,Analysis
16328,Generic
16329,Backdoor
16330,Exploits
16331,Normal
16332,Worms
16333,Normal
16334,Fuzzers
16335,Exploits
16336,Normal
16337,Fuzzers
16338,Normal
16339,Fuzzers
16340,Normal
16341,Fuzzers
16342,Fuzzers
16343,Normal
16344,Generic
16345,Generic
16346,Normal
16347,Analysis
16348,Analysis
16349,Generic
16350,Fuzzers
16351,Fuzzers
16352,Exploits
16353,Worms
16354,Analysis
16355,Normal
16356,Normal
16357,Normal
16358,Backdoor
16359,Backdoor
16360,Fuzzers
16361,Worms
16362,Normal
16363,Normal
16364,Normal
16365,Fuzzers
16366,Analysis
16367,DoS
16368,Generic
16369,Shellcode
16370,Generic
16371,Generic
16372,Fuzzers
16373,Exploits
16374,Exploits
16375,Analysis
16376,Fuzzers
16377,Generic
16378,Backdoor
16379,Fuzzers
16380,Normal
16381,Fuzzers
16382,Reconnaissance
16383,Analysis
16384,Backdoor
16385,Analysis
16386,Generic
16387,Worms
16388,Normal
16389,Generic
16390,Fuzzers
16391,Generic
16392,Generic
16393,Reconnaissance
16394,Normal
16395,Generic
16396,Normal
16397,Generic
16398,Backdoor
16399,Worms
16400,Analysis
16401,Shellcode
16402,Shellcode
16403,Worms
16404,Fuzzers
16405,Normal
16406,Normal
16407,Normal
16408,Normal
16409,DoS
16410,Analysis
16411,Reconnaissance
16412,DoS
16413,Normal
16414,Normal
16415,Fuzzers
16416,Normal
16417,Generic
16418,Reconnaissance
16419,Backdoor
16420,Analysis
16421,Analysis
16422,Exploits
16423,Worms
16424,Normal
16425,Normal
16426,Shellcode
16427,Normal
16428,Worms
16429,Normal
16430,Backdoor
16431,Normal
16432,DoS
16433,Worms
16434,Normal
16435,Fuzzers
16436,Generic
16437,Backdoor
16438,Normal
16439,Generic
16440,Reconnaissance
16441,Normal
16442,Backdoor
16443,Normal
16444,Reconnaissance
16445,Normal
16446,Analysis
16447,Backdoor
16448,Normal
16449,Normal
16450,Generic
16451,Reconnaissance
16452,Normal
16453,Analysis
16454,DoS
16455,Generic
16456,Generic
16457,Normal
16458,Fuzzers
16459,Generic
16460,Generic
16461,Generic
16462,Generic
16463,Generic
16464,Normal
16465,Exploits
16466,Backdoor
16467,Backdoor
16468,Generic
16469,Normal
16470,Normal
16471,Normal
16472,Generic
16473,Normal
16474,Normal
16475,Worms
16476,DoS
16477,Worms
16478,Generic
16479,Normal
16480,Fuzzers
16481,Worms
16482,Analysis
16483,Worms
16484,Backdoor
16485,Normal
16486,Normal
16487,Worms
16488,Backdoor
16489,Generic
16490,Analysis
16491,Reconnaissance
16492,Generic
16493,DoS
16494,Analysis
16495,Generic
16496,Generic
16497,DoS
16498,Backdoor
16499,Normal
16500,Analysis
16501,Analysis
16502,Analysis
16503,Generic
16504,Worms
16505,Normal
16506,Normal
16507,Normal
16508,Backdoor
16509,Generic
16510,Normal
16511,Worms
16512,Fuzzers
16513,Fuzzers
16514,Normal
16515,Analysis
16516,Generic
16517,Generic
16518,Worms
16519,Worms
16520,Worms
16521,Generic
16522,DoS
16523,Generic
16524,Fuzzers
16525,Analysis
16526,Backdoor
16527,Generic
16528,Backdoor
16529,Normal
16530,DoS
16531,Generic
16532,Normal
16533,Worms
16534,Normal
16535,Normal
16536,Normal
16537,Normal
16538,Generic
16539,Backdoor
16540,Worms
16541,Exploits
16542,Worms
16543,Backdoor
16544,Normal
16545,Fuzzers
16546,Generic
16547,Reconnaissance
16548,Fuzzers
16549,Normal
16550,Analysis
16551,Normal
16552,Normal
16553,Normal
16554,Backdoor
16555,Generic
16556,Backdoor
16557,Fuzzers
16558,Generic
16559,Generic
16560,Fuzzers
16561,Normal
16562,Fuzzers
16563,Shellcode
16564,Exploits
16565,Normal
16566,Normal
16567,DoS
16568,Normal
16569,Generic
16570,Generic
16571,Normal
16572,Generic
16573,Backdoor
16574,Generic
16575,Normal
16576,Backdoor
16577,DoS
16578,Generic
16579,Normal
16580,Analysis
16581,Generic
16582,Generic
16583,Normal
16584,Analysis
16585,Backdoor
16586,Fuzzers
16587,Generic
16588,Generic
16589,Fuzzers
16590,Backdoor
16591,Generic
16592,Shellcode
16593,Generic
16594,Generic
16595,Generic
16596,Normal
16597,Backdoor
16598,Worms
16599,Normal
16600,Normal
16601,Generic
16602,Normal
16603,Backdoor
16604,Worms
16605,Generic
16606,DoS
16607,Normal
16608,Normal
16609,Normal
16610,Worms
16611,Generic
16612,Backdoor
16613,Generic
16614,Generic
16615,Generic
16616,Generic
16617,Fuzzers
16618,Analysis
16619,Analysis
16620,Analysis
16621,DoS
16622,Backdoor
16623,Worms
16624,Normal
16625,Generic
16626,Generic
16627,Shellcode
16628,Generic
16629,Analysis
16630,Fuzzers
16631,Generic
16632,DoS
16633,Exploits
16634,Fuzzers
16635,Analysis
16636,Generic
16637,Generic
16638,Shellcode
16639,Backdoor
16640,Backdoor
16641,Normal
16642,Fuzzers
16643,Analysis
16644,Fuzzers
16645,Fuzzers
16646,Normal
16647,Generic
16648,Normal
16649,Normal
16650,Shellcode
16651,Exploits
16652,Analysis
16653,Worms
16654,Normal
16655,Normal
16656,Analysis
16657,Backdoor
16658,DoS
16659,Normal
16660,Generic
16661,Fuzzers
16662,Worms
16663,Normal
16664,Worms
16665,Backdoor
16666,Generic
16667,Worms
16668,Fuzzers
16669,Analysis
16670,Normal
16671,Worms
16672,Normal
16673,Fuzzers
16674,Shellcode
16675,Generic
16676,Backdoor
16677,Generic
16678,Generic
16679,Generic
16680,Normal
16681,Generic
16682,Shellcode
16683,Normal
16684,Normal
16685,Exploits
16686,Backdoor
16687,Generic
16688,Analysis
16689,Generic
16690,Reconnaissance
16691,Generic
16692,Generic
16693,DoS
16694,Generic
16695,Normal
16696,DoS
16697,Normal
16698,Normal
16699,Backdoor
16700,Generic
16701,Normal
16702,Fuzzers
16703,Worms
16704,Fuzzers
16705,Reconnaissance
16706,Fuzzers
16707,Generic
16708,Normal
16709,Worms
16710,Backdoor
16711,Fuzzers
16712,Generic
16713,Reconnaissance
16714,Fuzzers
16715,Normal
16716,Worms
16717,Normal
16718,Generic
16719,Generic
16720,DoS
16721,Generic
16722,Generic
16723,Analysis
16724,Worms
16725,Backdoor
16726,Normal
16727,Analysis
16728,Generic
16729,Backdoor
16730,Analysis
16731,Normal
16732,Normal
16733,Normal
16734,DoS
16735,DoS
16736,Exploits
16737,Fuzzers
16738,Backdoor
16739,DoS
16740,Generic
16741,Fuzzers
16742,Backdoor
16743,Normal
16744,Normal
16745,Generic
16746,DoS
16747,Fuzzers
16748,Normal
16749,Worms
16750,Analysis
16751,Analysis
16752,Shellcode
16753,DoS
16754,Generic
16755,Worms
16756,Normal
16757,Backdoor
16758,Analysis
16759,Normal
16760,Worms
16761,Normal
16762,Analysis
16763,Generic
16764,Normal
16765,Normal
16766,Analysis
16767,Normal
16768,Shellcode
16769,Generic
16770,Generic
16771,Normal
16772,Normal
16773,Fuzzers
16774,Generic
16775,Normal
16776,Generic
16777,Normal
16778,Reconnaissance
16779,Normal
16780,Analysis
16781,Reconnaissance
16782,Fuzzers
16783,Analysis
16784,Normal
16785,Normal
16786,Fuzzers
16787,Worms
16788,Normal
16789,Normal
16790,Backdoor
16791,Normal
16792,Generic
16793,Worms
16794,Normal
16795,Generic
16796,Analysis
16797,Analysis
16798,Fuzzers
16799,Reconnaissance
16800,Analysis
16801,Normal
16802,Normal
16803,DoS
16804,Backdoor
16805,Exploits
16806,Generic
16807,Normal
16808,Normal
16809,Generic
16810,Backdoor
16811,Normal
16812,DoS
16813,Fuzzers
16814,Backdoor
16815,Worms
16816,Fuzzers
16817,Exploits
16818,Generic
16819,DoS
16820,Generic
16821,Generic
16822,Normal
16823,Worms
16824,Reconnaissance
16825,Worms
16826,Fuzzers
16827,Generic
16828,Shellcode
16829,Generic
16830,Normal
16831,Generic
16832,Reconnaissance
16833,Backdoor
16834,Normal
16835,Shellcode
16836,Normal
16837,Fuzzers
16838,Analysis
16839,Normal
16840,Normal
16841,Generic
16842,Generic
16843,Normal
16844,Normal
16845,Worms
16846,Generic
16847,Normal
16848,DoS
16849,Normal
16850,Normal
16851,DoS
16852,Normal
16853,Normal
16854,Normal
16855,Exploits
16856,Generic
16857,Backdoor
16858,Fuzzers
16859,Reconnaissance
16860,Worms
16861,Shellcode
16862,Generic
16863,Reconnaissance
16864,Fuzzers
16865,Generic
16866,Fuzzers
16867,Exploits
16868,Fuzzers
16869,Fuzzers
16870,Fuzzers
16871,Normal
16872,Normal
16873,Generic
16874,Backdoor
16875,Generic
16876,Normal
16877,Generic
16878,Generic
16879,Analysis
16880,Fuzzers
16881,Backdoor
16882,Analysis
16883,Normal
16884,Normal
16885,Normal
16886,Reconnaissance
16887,Generic
16888,Generic
16889,Normal
16890,Analysis
16891,Backdoor
16892,Fuzzers
16893,Generic
16894,Generic
16895,Backdoor
16896,Normal
16897,Backdoor
16898,Generic
16899,Backdoor
16900,Generic
16901,Generic
16902,Normal
16903,Backdoor
16904,Normal
16905,Worms
16906,Generic
16907,Worms
16908,Backdoor
16909,Normal
16910,Normal
16911,Exploits
16912,Fuzzers
16913,Generic
16914,Worms
16915,Analysis
16916,Generic
16917,DoS
16918,Generic
16919,Backdoor
16920,Generic
16921,Normal
16922,DoS
16923,Normal
16924,Exploits
16925,Worms
16926,Generic
16927,Normal
16928,Normal
16929,Backdoor
16930,Analysis
16931,Backdoor
16932,Generic
16933,Analysis
16934,Reconnaissance
16935,Generic
16936,Generic
16937,Normal
16938,Analysis
16939,Fuzzers
16940,Normal
16941,Backdoor
16942,Normal
16943,Generic
16944,Normal
16945,Exploits
16946,Analysis
16947,Generic
16948,DoS
16949,Normal
16950,Generic
16951,Generic
16952,Normal
16953,Normal
16954,Generic
16955,Analysis
16956,Normal
16957,Worms
16958,Normal
16959,Generic
16960,DoS
16961,Analysis
16962,Analysis
16963,Generic
16964,Backdoor
16965,Worms
16966,Exploits
16967,Normal
16968,Analysis
16969,Worms
16970,Normal
16971,Generic
16972,Normal
16973,Fuzzers
16974,Backdoor
16975,Normal
16976,Normal
16977,Backdoor
16978,Worms
16979,Normal
16980,Shellcode
16981,Exploits
16982,Generic
16983,Normal
16984,Normal
16985,Fuzzers
16986,Generic
16987,Fuzzers
16988,Worms
16989,Analysis
16990,Analysis
16991,Generic
16992,Backdoor
16993,Backdoor
16994,Analysis
16995,Generic
16996,Normal
16997,Normal
16998,Normal
16999,Shellcode
17000,Analysis
17001,Fuzzers
17002,Fuzzers
17003,Fuzzers
17004,Generic
17005,Normal
17006,Analysis
17007,Worms
17008,Generic
17009,Analysis
17010,Exploits
17011,Normal
17012,Generic
17013,Generic
17014,Normal
17015,Backdoor
17016,Normal
17017,Analysis
17018,Generic
17019,Exploits
17020,Generic
17021,Worms
17022,Backdoor
17023,Normal
17024,Generic
17025,Generic
17026,Worms
17027,Exploits
17028,Fuzzers
17029,Generic
17030,Normal
17031,Exploits
17032,Normal
17033,Backdoor
17034,Generic
17035,Normal
17036,Analysis
17037,Generic
17038,DoS
17039,Normal
17040,Normal
17041,Worms
17042,Worms
17043,Exploits
17044,Shellcode
17045,Fuzzers
17046,Fuzzers
17047,Normal
17048,Backdoor
17049,Generic
17050,Analysis
17051,Normal
17052,Generic
17053,Worms
17054,Fuzzers
17055,Analysis
17056,Analysis
17057,Fuzzers
17058,Fuzzers
17059,Normal
17060,Backdoor
17061,DoS
17062,Fuzzers
17063,Worms
17064,Shellcode
17065,Normal
17066,Normal
17067,Normal
17068,Normal
17069,Analysis
17070,Normal
17071,Shellcode
17072,Normal
17073,Generic
17074,Reconnaissance
17075,DoS
17076,Analysis
17077,Reconnaissance
17078,Worms
17079,Exploits
17080,Backdoor
17081,Normal
17082,Generic
17083,Analysis
17084,Normal
17085,Analysis
17086,DoS
17087,Analysis
17088,Generic
17089,Fuzzers
17090,Analysis
17091,Generic
17092,Analysis
17093,Normal
17094,Normal
17095,Normal
17096,Worms
17097,Reconnaissance
17098,Exploits
17099,Generic
17100,Fuzzers
17101,Fuzzers
17102,Normal
17103,Backdoor
17104,Generic
17105,Analysis
17106,DoS
17107,DoS
17108,Backdoor
17109,Reconnaissance
17110,Backdoor
17111,Normal
17112,Worms
17113,Exploits
17114,Worms
17115,Analysis
17116,Backdoor
17117,Reconnaissance
17118,Backdoor
17119,Normal
17120,Fuzzers
17121,Reconnaissance
17122,Backdoor
17123,DoS
17124,Backdoor
17125,Normal
17126,Fuzzers
17127,Fuzzers
17128,Normal
17129,Normal
17130,Backdoor
17131,Normal
17132,Fuzzers
17133,Reconnaissance
17134,Generic
17135,Normal
17136,Fuzzers
17137,Normal
17138,Fuzzers
17139,Normal
17140,Generic
17141,DoS
17142,Worms
17143,Reconnaissance
17144,Backdoor
17145,Normal
17146,Generic
17147,Analysis
17148,Normal
17149,Generic
17150,Analysis
17151,Generic
17152,Fuzzers
17153,Analysis
17154,Generic
17155,Generic
17156,Backdoor
17157,Analysis
17158,Analysis
17159,Analysis
17160,Generic
17161,Backdoor
17162,Reconnaissance
17163,Generic
17164,Analysis
17165,Analysis
17166,Generic
17167,Generic
17168,Generic
17169,Normal
17170,Generic
17171,Analysis
17172,Normal
17173,Reconnaissance
17174,Normal
17175,Fuzzers
17176,Exploits
17177,Normal
17178,Normal
17179,Normal
17180,Reconnaissance
17181,Worms
17182,Analysis
17183,Backdoor
17184,Analysis
17185,Generic
17186,Generic
17187,Shellcode
17188,Fuzzers
17189,Reconnaissance
17190,Generic
17191,Generic
17192,Shellcode
17193,Normal
17194,Backdoor
17195,Normal
17196,Generic
17197,DoS
17198,Fuzzers
17199,Backdoor
17200,Backdoor
17201,Normal
17202,Backdoor
17203,Normal
17204,Normal
17205,Analysis
17206,Generic
17207,Exploits
17208,Generic
17209,Backdoor
17210,Generic
17211,Generic
17212,Worms
17213,Backdoor
17214,Backdoor
17215,DoS
17216,Worms
17217,Normal
17218,Generic
17219,Generic
17220,Normal
17221,Fuzzers
17222,Normal
17223,Fuzzers
17224,Exploits
17225,Analysis
17226,Normal
17227,Analysis
17228,Generic
17229,Generic
17230,Normal
17231,Fuzzers
17232,Normal
17233,Worms
17234,Normal
17235,Exploits
17236,Backdoor
17237,Backdoor
17238,Analysis
17239,Worms
17240,Shellcode
17241,Worms
17242,Fuzzers
17243,Worms
17244,Backdoor
17245,Normal
17246,Normal
17247,Fuzzers
17248,Normal
17249,Backdoor
17250,Generic
17251,Worms
17252,Exploits
17253,Reconnaissance
17254,Normal
17255,Worms
17256,Generic
17257,Fuzzers
17258,Normal
17259,Reconnaissance
17260,Analysis
17261,Normal
